"","User_ID","Cust_name","Product_ID","Gender","Age_Group","Age","State","Zone","Occupation","Product_Category","Orders","Amount","Marital_Status"
"232",1001835,"Jamie","P00304942","F","26-35",34,"Delhi","Central","Chemical","Footwear & Shoes",4,20516,"Married"
"233",1003475,"Cousins","P00227942","M","26-35",29,"Andhra Pradesh","Southern","IT Sector","Footwear & Shoes",4,20515,"Married"
"234",1001613,"Eva","P00173342","F","18-25",23,"Uttar Pradesh","Central","Healthcare","Footwear & Shoes",1,20512,"Married"
"235",1005680,"Mary","P00277642","F","51-55",51,"Delhi","Central","Food Processing","Footwear & Shoes",1,20511,"Married"
"236",1004979,"Kennedy","P00346042","F","36-45",39,"Karnataka","Southern","Media","Footwear & Shoes",1,20509,"Married"
"237",1004819,"Swetha","P00269642","F","36-45",41,"Delhi","Central","Automobile","Footwear & Shoes",1,20508,"Married"
"238",1003580,"Maxwell","P00018042","M","18-25",20,"Telangana","Southern","Healthcare","Footwear & Shoes",1,20508,"Married"
"239",1001861,"Eno","P00295842","F","51-55",52,"Uttar Pradesh","Central","Aviation","Footwear & Shoes",2,20508,"Single"
"240",1001618,"Eugene","P00109742","M","51-55",53,"Andhra Pradesh","Southern","Food Processing","Footwear & Shoes",4,20505,"Single"
"241",1002330,"Sumeet","P00129842","F","46-50",48,"Delhi","Central","Aviation","Footwear & Shoes",4,20503,"Single"
"242",1004013,"Michelle","P00182242","F","26-35",31,"Karnataka","Southern","Chemical","Footwear & Shoes",2,20502,"Married"
"243",1005178,"Edelman","P00346142","F","51-55",55,"Karnataka","Southern","Healthcare","Footwear & Shoes",3,20502,"Single"
"244",1001162,"Rose","P00057742","M","36-45",40,"Karnataka","Southern","Banking","Footwear & Shoes",4,20501,"Married"
"245",1004680,"Ballard","P00215542","F","36-45",45,"Delhi","Central","Textile","Footwear & Shoes",1,20500,"Single"
"246",1005108,"Erica","P00158742","M","26-35",26,"Himachal Pradesh","Northern","Aviation","Furniture",4,20495,"Single"
"247",1005446,"Sheetal","P00059442","M","51-55",52,"Karnataka","Southern","Chemical","Furniture",1,20494,"Single"
"248",1002181,"Sweta","P00363342","F","26-35",27,"Karnataka","Southern","Banking","Footwear & Shoes",1,20493,"Married"
"249",1004485,"Jim","P00339842","F","26-35",35,"Kerala","Southern","Media","Furniture",2,20492,"Single"
"250",1006040,"Pond","P00111142","F","26-35",27,"Karnataka","Southern","Food Processing","Footwear & Shoes",2,20488,"Single"
"251",1003272,"Pinky","P00324642","M","36-45",42,"Delhi","Central","IT Sector","Footwear & Shoes",2,20486,"Married"
"252",1001757,"Eleni","P0095542","F","26-35",28,"Karnataka","Southern","Textile","Footwear & Shoes",1,20486,"Married"
"253",1001969,"Klamczynski","P00160042","M","26-35",28,"Delhi","Central","Chemical","Footwear & Shoes",1,20484,"Single"
"254",1003694,"Bellavance","P00115942","F","26-35",35,"Madhya Pradesh","Central","IT Sector","Footwear & Shoes",4,20483,"Single"
"255",1004436,"Talbott","P0096542","F","26-35",28,"Kerala","Southern","Retail","Tupperware",2,20477,"Single"
"256",1001260,"Dheeraj","P00274042","F","26-35",35,"Madhya Pradesh","Central","Aviation","Footwear & Shoes",3,20477,"Married"
"257",1004064,"Skach","P0097142","F","46-50",48,"Delhi","Central","Banking","Footwear & Shoes",2,20476,"Single"
"258",1004829,"Gary","P00146042","F","26-35",28,"Karnataka","Southern","IT Sector","Footwear & Shoes",3,20471,"Single"
"259",1000549,"Sharda","P00147042","F","26-35",26,"Kerala","Southern","Banking","Furniture",1,20469,"Single"
"260",1003245,"Zeldin","P00351242","F","18-25",21,"Uttarakhand","Central","Govt","Furniture",1,20468,"Single"
"261",1005137,"Murdock","P00187342","F","18-25",19,"Haryana","Northern","Automobile","Tupperware",2,20464,"Married"
"262",1003259,"Wardle","P00054242","M","18-25",20,"Himachal Pradesh","Northern","Healthcare","Furniture",2,20463,"Single"
"263",1003503,"Lloyd","P00241642","M","18-25",25,"Madhya Pradesh","Central","Aviation","Furniture",1,20457,"Married"
"264",1002068,"Dhanraj","P00172842","M","36-45",39,"Uttar Pradesh","Central","Construction","Footwear & Shoes",3,20457,"Single"
"265",1002067,"Suhani","P00199442","F","51-55",52,"Delhi","Central","Construction","Footwear & Shoes",2,20454,"Married"
"266",1003825,"Staebel","P00014542","F","18-25",20,"Delhi","Central","Aviation","Footwear & Shoes",1,20450,"Single"
"267",1000942,"Syed","P00214142","M","51-55",52,"Uttar Pradesh","Central","Lawyer","Furniture",3,20448,"Married"
"268",1001456,"Lonsdale","P00182242","M","26-35",34,"Uttar Pradesh","Central","Textile","Footwear & Shoes",1,20445,"Single"
"269",1004942,"Murry","P00050642","F","46-50",47,"Uttar Pradesh","Central","IT Sector","Furniture",3,20442,"Single"
"270",1002760,"McClure","P00101842","M","55+",77,"Kerala","Southern","Lawyer","Footwear & Shoes",4,20440,"Married"
"271",1004327,"Payne","P00085942","F","36-45",41,"Karnataka","Southern","Retail","Footwear & Shoes",2,20438,"Single"
"272",1003536,"Skye","P00268442","F","18-25",24,"Karnataka","Southern","Banking","Furniture",3,20433,"Married"
"273",1005836,"Nishi","P00110942","F","26-35",27,"Delhi","Central","Govt","Footwear & Shoes",1,20432,"Single"
"274",1004682,"Vishakha","P00030442","F","26-35",27,"Uttarakhand","Central","Chemical","Furniture",2,20432,"Married"
"275",1004237,"Doherty","P00102442","F","26-35",28,"Karnataka","Southern","Chemical","Footwear & Shoes",4,20429,"Single"
"276",1004802,"Patil","P00361642","M","55+",87,"Delhi","Central","Govt","Footwear & Shoes",4,20427,"Single"
"277",1001218,"Jaideep","P00118542","M","55+",79,"Madhya Pradesh","Central","Food Processing","Footwear & Shoes",4,20424,"Single"
"278",1001611,"Joy","P00265142","M","26-35",27,"Andhra Pradesh","Southern","Healthcare","Footwear & Shoes",2,20423,"Single"
"279",1001050,"Nishant","P00213342","F","26-35",35,"Maharashtra","Western","Banking","Footwear & Shoes",1,20420,"Single"
"280",1002747,"Collister","P0097842","M","18-25",20,"Haryana","Northern","Healthcare","Tupperware",2,20413,"Single"
"281",1001941,"Gopal","P00332442","M","36-45",26,"Uttar Pradesh","Central","Hospitality","Furniture",4,20410,"Married"
"282",1004160,"Gonzalez","P00041342","F","36-45",36,"Bihar","Eastern","Retail","Furniture",3,20405,"Single"
"283",1002126,"Anjali","P00122442","M","55+",71,"Karnataka","Southern","IT Sector","Footwear & Shoes",2,20405,"Married"
"284",1003096,"Prashant","P00145442","M","46-50",47,"Jharkhand","Eastern","Automobile","Furniture",4,20403,"Single"
"285",1001451,"Sink","P00193842","M","36-45",44,"Haryana","Northern","Banking","Furniture",2,20394,"Married"
"286",1002953,"Ryan","P00176642","F","26-35",32,"Delhi","Central","Automobile","Footwear & Shoes",3,20392,"Married"
"287",1004285,"Bhishm","P00006442","F","36-45",40,"Delhi","Central","Healthcare","Footwear & Shoes",1,20387,"Single"
"288",1006016,"Sauptik","P00274442","F","46-50",47,"Maharashtra","Western","Agriculture","Footwear & Shoes",2,20380,"Single"
"289",1004343,"Swetlana","P00270942","F","26-35",31,"Karnataka","Southern","Govt","Footwear & Shoes",1,20379,"Single"
"290",1001884,"Eugene","P00111042","F","46-50",49,"Delhi","Central","Healthcare","Footwear & Shoes",4,20375,"Single"
"291",1000623,"McGrath","P00184942","F","26-35",34,"Delhi","Central","Construction","Footwear & Shoes",3,20373,"Married"
"292",1003963,"Ritsa","P00226242","F","51-55",51,"Karnataka","Southern","Chemical","Footwear & Shoes",2,20373,"Single"
"293",1002025,"Ross","P00175242","M","55+",88,"Karnataka","Southern","IT Sector","Footwear & Shoes",4,20364,"Married"
"294",1001593,"Samiksha","P00075742","F","26-35",28,"Karnataka","Southern","Retail","Footwear & Shoes",1,20363,"Single"
"295",1003423,"Sayre","P00337742","F","26-35",29,"Karnataka","Southern","Banking","Footwear & Shoes",4,20362,"Married"
"296",1000651,"Carreira","P00194142","M","36-45",41,"Uttar Pradesh","Central","Chemical","Furniture",1,20361,"Single"
"297",1005237,"Bhaggyasree","P00037142","F","26-35",30,"Delhi","Central","IT Sector","Footwear & Shoes",3,20359,"Married"
"298",1001506,"Moumita","P0096442","F","26-35",35,"Delhi","Central","Textile","Footwear & Shoes",1,20359,"Single"
"299",1003641,"Cacioppo","P00193242","F","26-35",30,"Kerala","Southern","Aviation","Furniture",4,20358,"Single"
"300",1000182,"Speros","P00049442","F","18-25",21,"Karnataka","Southern","Aviation","Footwear & Shoes",4,20357,"Married"
"301",1003108,"Filia","P00291542","F","51-55",52,"Uttar Pradesh","Central","Food Processing","Footwear & Shoes",1,20357,"Single"
"302",1005039,"Lampkin","P00324442","M","36-45",44,"Gujarat","Western","Automobile","Tupperware",4,20348,"Single"
"303",1001451,"Sink","P00311642","F","36-45",41,"Madhya Pradesh","Central","Banking","Footwear & Shoes",4,20344,"Married"
"304",1002340,"James","P00117142","F","36-45",45,"Karnataka","Southern","Construction","Footwear & Shoes",3,20342,"Single"
"305",1001339,"Hendricks","P00173342","F","36-45",40,"Madhya Pradesh","Central","Aviation","Footwear & Shoes",1,20338,"Single"
"306",1003224,"Kushal","P00277842","M","26-35",32,"Madhya Pradesh","Central","Chemical","Furniture",1,20328,"Married"
"307",1004837,"Chetan","P00068142","F","26-35",35,"Kerala","Southern","Banking","Furniture",3,20323,"Married"
"308",1004640,"Nirja","P00106042","F","26-35",31,"Maharashtra","Western","Food Processing","Furniture",2,20322,"Married"
"309",1003311,"Neola","P00249842","F","26-35",33,"Kerala","Southern","IT Sector","Furniture",1,20317,"Married"
"310",1002031,"Aditya","P00350942","F","36-45",37,"Delhi","Central","IT Sector","Footwear & Shoes",4,20315,"Single"
"311",1001021,"Pradeep","P00059442","F","36-45",37,"Madhya Pradesh","Central","Automobile","Footwear & Shoes",4,20315,"Married"
"312",1001017,"Farhat","P00326642","F","36-45",45,"Karnataka","Southern","Banking","Footwear & Shoes",3,20313,"Single"
"313",1000372,"Nikita","P00358442","M","18-25",22,"Delhi","Central","Govt","Furniture",3,20312,"Married"
"314",1001520,"Ramesh","P00332242","F","26-35",32,"Delhi","Central","Food Processing","Footwear & Shoes",4,20312,"Married"
"315",1003012,"Seio","P00221042","M","26-35",34,"Delhi","Central","Construction","Footwear & Shoes",2,20312,"Single"
"316",1001591,"Anchal","P00059442","F","51-55",53,"Uttar Pradesh","Central","Automobile","Footwear & Shoes",2,20310,"Married"
"317",1000004,"Guthrie","P00184942","F","46-50",47,"Madhya Pradesh","Central","Retail","Footwear & Shoes",1,20309,"Single"
"318",1004627,"Rosenblatt","P00282042","M","55+",58,"Uttar Pradesh","Central","IT Sector","Footwear & Shoes",1,20309,"Single"
"319",1006011,"Aniket","P00182342","F","36-45",43,"Delhi","Central","Construction","Footwear & Shoes",1,20308,"Married"
"320",1005686,"Reiter","P00215442","F","55+",88,"Andhra Pradesh","Southern","Chemical","Furniture",4,20304,"Single"
"321",1000563,"Rosenberg","P00319842","F","26-35",28,"Karnataka","Southern","Healthcare","Footwear & Shoes",1,20303,"Married"
"322",1002109,"Gelder","P00269242","F","26-35",30,"Karnataka","Southern","Banking","Footwear & Shoes",4,20302,"Single"
"323",1000976,"Ashwin","P00250242","F","36-45",41,"Uttar Pradesh","Central","Aviation","Footwear & Shoes",3,20301,"Married"
"324",1005156,"Brooks","P00049642","F","18-25",19,"Delhi","Central","Aviation","Footwear & Shoes",1,20295,"Married"
"325",1006016,"Sauptik","P00033542","F","46-50",47,"Delhi","Central","Banking","Footwear & Shoes",3,20290,"Single"
"326",1000058,"Moray","P00266542","F","26-35",33,"Karnataka","Southern","Retail","Footwear & Shoes",3,20288,"Single"
"327",1005433,"Mayank","P00174142","M","36-45",38,"Delhi","Central","Chemical","Footwear & Shoes",1,20286,"Single"
"328",1001733,"Gonzalez","P00304942","F","18-25",22,"Haryana","Northern","Healthcare","Furniture",2,20285,"Married"
"329",1004725,"Jackson","P00059142","M","36-45",41,"Karnataka","Southern","Healthcare","Footwear & Shoes",4,20285,"Single"
"330",1002956,"Neha","P00003242","F","26-35",31,"Uttar Pradesh","Central","Media","Footwear & Shoes",4,20283,"Married"
"331",1000338,"Nunn","P00208342","F","36-45",45,"Delhi","Central","Automobile","Footwear & Shoes",3,20281,"Single"
"332",1002766,"Cyma","P00319042","F","46-50",50,"Haryana","Northern","IT Sector","Furniture",3,20280,"Single"
"333",1000646,"Aarushi","P00086442","M","36-45",43,"Uttar Pradesh","Central","Govt","Footwear & Shoes",3,20279,"Single"
"334",1002037,"Gnade","P00364842","F","55+",72,"Andhra Pradesh","Southern","Govt","Furniture",3,20278,"Single"
"335",1005517,"Priyanka","P00113042","M","55+",82,"Karnataka","Southern","Aviation","Footwear & Shoes",2,20278,"Single"
"336",1004050,"Abhijeet","P00138542","F","36-45",43,"Uttar Pradesh","Central","Govt","Footwear & Shoes",1,20276,"Married"
"337",1005807,"Beltran","P00303442","F","36-45",41,"Madhya Pradesh","Central","Textile","Footwear & Shoes",3,20275,"Single"
"338",1005157,"Parks","P00003242","M","36-45",36,"Haryana","Northern","Chemical","Footwear & Shoes",2,20269,"Married"
"339",1004171,"Brian","P00221542","M","55+",87,"Uttar Pradesh","Central","Construction","Footwear & Shoes",2,20269,"Single"
"340",1002012,"Gibson","P00273942","F","26-35",34,"Delhi","Central","IT Sector","Footwear & Shoes",2,20262,"Single"
"341",1003934,"Ann","P00265242","F","26-35",32,"Karnataka","Southern","Retail","Footwear & Shoes",4,20260,"Single"
"342",1002676,"Jitesh","P00177842","M","55+",62,"Uttar Pradesh","Central","Lawyer","Footwear & Shoes",4,20260,"Married"
"343",1002106,"Luke","P00016542","M","18-25",24,"Andhra Pradesh","Southern","Chemical","Furniture",3,20258,"Single"
"344",1003741,"Shirley","P00127642","F","26-35",29,"Delhi","Central","Banking","Footwear & Shoes",2,20258,"Married"
"345",1001359,"Aarushi","P00249742","M","36-45",36,"Madhya Pradesh","Central","Govt","Footwear & Shoes",4,20257,"Single"
"346",1002889,"Richard","P00196042","F","36-45",44,"Karnataka","Southern","Healthcare","Footwear & Shoes",1,20253,"Single"
"347",1005096,"Roger","P00288342","F","26-35",26,"Karnataka","Southern","Healthcare","Footwear & Shoes",1,20252,"Single"
"348",1004860,"Peterman","P00115442","M","26-35",33,"Karnataka","Southern","Healthcare","Footwear & Shoes",3,20251,"Single"
"349",1003726,"Randy","P00119442","F","26-35",33,"Delhi","Central","Hospitality","Footwear & Shoes",2,20250,"Married"
"350",1004194,"Kennedy","P00286442","F","18-25",20,"Haryana","Northern","IT Sector","Furniture",4,20246,"Single"
"351",1003036,"Prescott","P00255842","F","55+",92,"Uttarakhand","Central","Chemical","Furniture",2,20239,"Single"
"352",1003380,"Blumstein","P00102342","F","51-55",55,"Karnataka","Southern","Banking","Footwear & Shoes",3,20237,"Single"
"353",1001667,"Mane","P00276642","F","51-55",52,"Delhi","Central","Aviation","Footwear & Shoes",2,20236,"Single"
"354",1002888,"Corey-Lock","P00321742","F","26-35",26,"Madhya Pradesh","Central","Media","Footwear & Shoes",3,20233,"Single"
"355",1000777,"Harivansh","P00259342","M","18-25",22,"Gujarat","Western","Construction","Furniture",2,20232,"Single"
"356",1001503,"Willman","P00277242","M","26-35",35,"Andhra Pradesh","Southern","Food Processing","Footwear & Shoes",1,20230,"Married"
"357",1002979,"Ken","P00210342","F","36-45",40,"Karnataka","Southern","Aviation","Footwear & Shoes",2,20230,"Single"
"358",1001513,"Seio","P00273742","M","36-45",41,"Himachal Pradesh","Northern","Construction","Furniture",4,20229,"Married"
"359",1000651,"Carreira","P00346542","M","36-45",36,"Uttar Pradesh","Central","Healthcare","Footwear & Shoes",1,20227,"Single"
"360",1002664,"percer","P00090942","M","36-45",45,"Karnataka","Southern","Aviation","Footwear & Shoes",2,20224,"Single"
"361",1004673,"Lee","P00125942","M","36-45",36,"Uttar Pradesh","Central","Chemical","Footwear & Shoes",4,20216,"Single"
"362",1000850,"Bhawna","P00231442","F","36-45",40,"Uttar Pradesh","Central","Healthcare","Furniture",3,20212,"Married"
"363",1001599,"Akshata","P00028842","F","26-35",26,"Himachal Pradesh","Northern","Construction","Furniture",2,20211,"Married"
"364",1001284,"O'Brian","P00351342","F","46-50",47,"Karnataka","Southern","IT Sector","Footwear & Shoes",2,20211,"Single"
"365",1003557,"Craven","P00058442","F","18-25",24,"Delhi","Central","Hospitality","Footwear & Shoes",1,20210,"Married"
"366",1003320,"Sandra","P00179042","M","26-35",29,"Karnataka","Southern","Aviation","Footwear & Shoes",3,20209,"Married"
"367",1005857,"Shweta","P00000142","M","46-50",50,"Karnataka","Southern","IT Sector","Furniture",4,20208,"Single"
"368",1004506,"Ashbrook","P00312342","F","51-55",51,"Delhi","Central","Aviation","Footwear & Shoes",2,20207,"Single"
"369",1000711,"McNair","P00118742","M","26-35",34,"Karnataka","Southern","Hospitality","Footwear & Shoes",4,20206,"Single"
"370",1001088,"Phan","P00304142","F","0-17",16,"Uttar Pradesh","Central","Chemical","Furniture",3,20205,"Married"
"371",1001227,"Dianna","P00370342","F","51-55",51,"Madhya Pradesh","Central","Media","Furniture",4,20204,"Single"
"372",1000678,"Barnes","P00240642","F","26-35",26,"Karnataka","Southern","Media","Footwear & Shoes",1,20203,"Married"
"373",1001666,"Swint","P00041442","F","26-35",29,"Gujarat","Western","Food Processing","Furniture",3,20201,"Married"
"374",1003576,"Alejandro","P00328742","M","51-55",52,"Himachal Pradesh","Northern","Banking","Footwear & Shoes",1,20201,"Married"
"375",1004819,"Swetha","P00264042","F","36-45",36,"Delhi","Central","Automobile","Footwear & Shoes",3,20200,"Married"
"376",1003842,"Shivangi","P00115942","M","36-45",39,"Haryana","Northern","Construction","Footwear & Shoes",3,20196,"Single"
"377",1000553,"Turumella","P00170642","F","26-35",33,"Delhi","Central","Aviation","Footwear & Shoes",3,20194,"Single"
"378",1005576,"Subhashree","P00165442","F","26-35",33,"Karnataka","Southern","Banking","Footwear & Shoes",1,20192,"Married"
"379",1003715,"Ludtke","P00016842","F","18-25",24,"Madhya Pradesh","Central","Govt","Furniture",1,20191,"Single"
"380",1000854,"Abhijit","P00052542","M","26-35",26,"Uttar Pradesh","Central","Banking","Furniture",3,20191,"Married"
"381",1004089,"Reichenbach","P00348242","M","26-35",30,"Bihar","Eastern","Aviation","Footwear & Shoes",4,20189,"Single"
"382",1002515,"Roach","P00102542","F","46-50",49,"Karnataka","Southern","Aviation","Footwear & Shoes",2,20188,"Single"
"383",1003903,"Kalyani","P00232442","F","26-35",30,"Delhi","Central","Banking","Footwear & Shoes",2,20187,"Single"
"384",1005270,"Medina","P00028842","F","26-35",29,"Bihar","Eastern","Chemical","Furniture",3,20173,"Married"
